page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
277,housing-supply-and-demand,Housing: supply and demand,"The number of houses being built has increased over the last decade, but it’s not keeping up with demand.",https://www.fullfact.org/media/_versions/scaffolding-for-house-building-under-theresa-ma_homepage_article.jpg,2017-10-06,https://www.fullfact.org/economy/housing-supply-and-demand/
277,comparisons-between-disadvantaged-english-and-scottish-students-are-tricky,Comparisons between disadvantaged English and Scottish students are tricky,"Students from a disadvantaged background in Scotland are roughly half as likely to go to university as those from England. That said, comparing the figures for Scotland and England is …",https://www.fullfact.org/media/_versions/scotland-england-flags-for-uni-piece_homepage_article.jpg,2017-10-06,https://www.fullfact.org/education/comparisons-between-disadvantaged-english-and-scottish-students-are-tricky/
277,young-people-and-race-criminal-justice-system,Young people and race in the criminal justice system,"The number of young offenders has fallen to a record low, but the proportion of BAME young offenders in custody has risen over the last ten years.",https://www.fullfact.org/media/_versions/image-of-yoi-in-devon_homepage_article.jpg,2017-10-05,https://www.fullfact.org/crime/young-people-and-race-criminal-justice-system/
277,nhs-winter-crisis,Is the term 'NHS winter crisis' becoming more common?,What does a crude search for articles containing both NHS and “winter crisis” in a newspaper database tell us about use of the term?,https://www.fullfact.org/media/_versions/what_is_the_nhs%3F_1_homepage_article.jpg,2017-09-29,https://www.fullfact.org/health/nhs-winter-crisis/
277,does-labour-expect-run-pound,Does Labour expect a run on the pound?,"Labour is not expecting a run on the pound, but both Corbyn and McDonnell support “scenario-plans” which consider what to do if it should happen under their government.",https://www.fullfact.org/media/_versions/executive-pay-pounds_homepage_article.jpg,2017-09-29,https://www.fullfact.org/economy/does-labour-expect-run-pound/
277,will-500-million-make-any-difference-nhs-winter,Will £500 million make any difference to the NHS at winter?,Government after government has considered £500 million plenty of money to boast about giving the NHS to help deal with the extra pressures of winter.,https://www.fullfact.org/media/_versions/nhs-general_homepage_article.jpg,2017-09-29,https://www.fullfact.org/health/will-500-million-make-any-difference-nhs-winter/
277,has-nhs-got-money-it-asked,Has the NHS got the money it asked for?,"The NHS “got less than we asked for”, the chief of NHS England Simon Stevens told MPs in the Public Accounts Committee in January.",https://www.fullfact.org/media/_versions/nhs_corridor_homepage_article.jpg,2017-09-29,https://www.fullfact.org/health/has-nhs-got-money-it-asked/
277,government-getting-deficit-down,Is the government getting the deficit down?,"The deficit has been coming down, but not as rapidly as the Coalition and the Conservatives had said in 2010 and 2015.",https://www.fullfact.org/media/_versions/deficit_beftjy_homepage_article.jpg,2017-09-29,https://www.fullfact.org/economy/government-getting-deficit-down/
277,heartache-hertsmere-unhappiest-place-uk,Heartache in Hertsmere: the unhappiest place in the UK?,"“Overall, how happy did you feel yesterday”, the Office for National Statistics asks people every year.",https://www.fullfact.org/media/_versions/broken_heart_homepage_article.jpg,2017-09-28,https://www.fullfact.org/health/heartache-hertsmere-unhappiest-place-uk/
277,how-many-people-earn-less-living-wage,How many people earn less than the living wage?,Around 6 million employee jobs earned less than the living wage in 2016. We can’t say exactly how many people this applies to as some may be doing more than …,https://www.fullfact.org/media/_versions/money-in-a-pile-and-blue-five-pound_homepage_article.jpg,2017-09-26,https://www.fullfact.org/economy/how-many-people-earn-less-living-wage/
277,10000-finance-jobs-lost-since-brexit,"10,000 finance jobs lost since Brexit?","There is no evidence we’ve seen showing that 10,000 jobs have already been lost in financial services following the EU referendum.",https://www.fullfact.org/media/_versions/financial-services-staff-leaving_homepage_article.jpg,2017-09-25,https://www.fullfact.org/economy/10000-finance-jobs-lost-since-brexit/
277,student-debt-what-did-labour-say,Student debt: what did Labour say?,"Jeremy Corbyn didn’t commit to abolishing student debt before the last election, although he did say he would “deal with” the high debts of graduates and was looking at ways …",https://www.fullfact.org/media/_versions/student-debt-what-did-labour-say_homepage_article.jpg,2017-09-22,https://www.fullfact.org/education/student-debt-what-did-labour-say/
278,whats-been-impact-higher-tuition-fees-disadvantaged-students-going-university,What’s been the impact of higher tuition fees on disadvantaged students going to university?,Higher tuition fees don’t seem to have affected the longer-term trend of more disadvantaged students going to university.,https://www.fullfact.org/media/_versions/tuition-fees-disadvantaged-students_homepage_article.jpg,2017-09-22,https://www.fullfact.org/education/whats-been-impact-higher-tuition-fees-disadvantaged-students-going-university/
278,nhs-staff-eu-one-year-referendum,NHS staff from the EU: one year on from the referendum,"9,800 staff reporting they were from the EU left NHS England between June 2016 and June 2017.",https://www.fullfact.org/media/_versions/nhs-eu-staff-leaving_homepage_article.jpg,2017-09-22,https://www.fullfact.org/health/nhs-staff-eu-one-year-referendum/
278,foreign-secretary-and-uk-statistics-authority-350-million-explained,The Foreign Secretary and the UK Statistics Authority: £350 million explained,The Foreign Secretary and the UK's statistics watchdog have clashed over an inaccurate claim that the UK is set to take back control of £350 million a week.,https://www.fullfact.org/media/_versions/eu-uk-flags-on-a-map_homepage_article.jpg,2017-09-21,https://www.fullfact.org/europe/foreign-secretary-and-uk-statistics-authority-350-million-explained/
278,350-million-week-boris-johnson-statistics-authority-misuse,"£350 million EU claim ""a clear misuse of official statistics""","After we leave the EU, we cannot take back control of £350 million a week.",https://www.fullfact.org/media/_versions/eu_money_homepage_article.jpg,2017-09-19,https://www.fullfact.org/europe/350-million-week-boris-johnson-statistics-authority-misuse/
278,food-and-drinks-industry-after-eu-referendum,The food and drinks industry after the EU referendum,Has the food and drinks industry said they face significant disruption and economic damage in EU nationals continue to leave the UK?,https://www.fullfact.org/media/_versions/agriculture_homepage_article.jpg,2017-09-15,https://www.fullfact.org/economy/food-and-drinks-industry-after-eu-referendum/
278,private-sector-hit-hardest-recession,Was the private sector hit hardest by the recession?,Private sector wages dropped much more rapidly than public sector wages during the recession. They began recovering as public sector wages slowed. In recent years the gap between the two …,https://www.fullfact.org/media/_versions/private_sector_public_sector_pay_homepage_article.jpg,2017-09-15,https://www.fullfact.org/economy/private-sector-hit-hardest-recession/
278,has-national-living-wage-reduced-inequality,Has the National Living Wage reduced inequality?,"The National Living Wage has increased earnings, but there’s more to inequality trends than just changes to wages.",https://www.fullfact.org/media/_versions/inequality_homepage_article.jpg,2017-09-15,https://www.fullfact.org/economy/has-national-living-wage-reduced-inequality/
278,cost-lifting-public-sector-pay-cap,The cost of lifting the public sector pay cap,Matching public sector pay to inflation over the next few years is estimated to cost £4 billion a year.,https://www.fullfact.org/media/_versions/public_sector_pay_homepage_article.jpg,2017-09-15,https://www.fullfact.org/economy/cost-lifting-public-sector-pay-cap/
278,have-some-police-officers-had-32-pay-rise,Have some police officers had a 32% pay rise?,Claims about police pay at PMQs aren’t likely to represent the experience of most officers.,https://www.fullfact.org/media/_versions/police_pay_homepage_article.jpg,2017-09-13,https://www.fullfact.org/crime/have-some-police-officers-had-32-pay-rise/
278,are-household-savings-their-lowest-50-years,Are household savings at their lowest in 50 years?,"The household saving ratio has hit an all-time low, but the figures don’t quite tell the full story",https://www.fullfact.org/media/_versions/household_savings_homepage_article.jpg,2017-09-13,https://www.fullfact.org/economy/are-household-savings-their-lowest-50-years/
278,disabled-people-work,Disabled people in work,The number of disabled people in work has increased over the last four years.,https://www.fullfact.org/media/_versions/employment_homepage_article.jpg,2017-09-13,https://www.fullfact.org/economy/disabled-people-work/
278,european-union-withdrawal-bill,The European Union (Withdrawal) Bill,The European Union (Withdrawal) Bill will repeal the European Communities Act 1972. It means EU institutions can’t make laws affecting the UK any more. It used to be known as …,https://www.fullfact.org/media/_versions/eu-law-book-gavel_homepage_article.jpg,2017-09-11,https://www.fullfact.org/europe/european-union-withdrawal-bill/
279,tower-hamlets-fostering-case-should-we-trust-news-or-trust-judge,The Tower Hamlets fostering case: should we trust the news or trust a judge?,Media reports suggested a white Christian girl was taken from her family and made to live with a family who didn't speak English. How do we find out if this …,https://www.fullfact.org/media/_versions/tower_hamlets_foster_case_homepage_article.jpg,2017-09-07,https://www.fullfact.org/law/tower-hamlets-fostering-case-should-we-trust-news-or-trust-judge/
279,are-we-short-40000-nurses,"Are we short of 40,000 nurses?","There were 40,000 vacant nursing positions in England in December 2016, according to the Royal College of Nursing.",https://www.fullfact.org/media/_versions/nurses-shortage-station_homepage_article.jpg,2017-09-06,https://www.fullfact.org/health/are-we-short-40000-nurses/
279,how-many-nobel-prizes-has-uk-won,How many Nobel Prizes has the UK won?,"The UK is second only to the United States on number of prizes won, but the position falls when you take other factors into account.",https://www.fullfact.org/media/_versions/nobel-prize-bust_homepage_article.jpg,2017-09-06,https://www.fullfact.org/news/how-many-nobel-prizes-has-uk-won/
279,executive-pay-power-shareholders,Executive pay: power to the shareholders?,"Executive pay policy is being strengthened, but not to the extent that was previously pledged.",https://www.fullfact.org/media/_versions/executive-pay-pounds_homepage_article.jpg,2017-09-06,https://www.fullfact.org/economy/executive-pay-power-shareholders/
279,energy-companies-profits-their-highest-level-ever,Energy companies profits at their highest level ever?,Average profit margins for the big six energy companies are at their highest level.,https://www.fullfact.org/media/_versions/energy-companies-pylon_homepage_article.jpg,2017-09-06,https://www.fullfact.org/economy/energy-companies-profits-their-highest-level-ever/
279,what-do-we-know-about-ethnicity-people-involved-sexual-offences-against-children,What do we know about the ethnicity of people involved in sexual offences against children?,The information we have about the ethnicity of those involved in sexual grooming and sexual offences against children more widely is patchy and has a lot of problems.,https://www.fullfact.org/media/_versions/cpyent_homepage_article.jpg,2017-09-06,https://www.fullfact.org/crime/what-do-we-know-about-ethnicity-people-involved-sexual-offences-against-children/
279,are-there-more-doctors-nhs-2010,Are there more doctors in the NHS than in 2010?,"There are 11,700 more doctors working in NHS hospitals and community health services in England in May 2017 compared to May 2010.",https://www.fullfact.org/media/_versions/child-and-stethoscope_homepage_article.jpg,2017-09-01,https://www.fullfact.org/health/are-there-more-doctors-nhs-2010/
279,how-many-non-eu-students-are-staying-uk-illegally,How many non-EU students are staying in the UK illegally?,"The vast majority of students here on a visa seem to be returning home, according to new data from the Home Office.",https://www.fullfact.org/media/_versions/border-control-sign_homepage_article.jpg,2017-08-25,https://www.fullfact.org/immigration/how-many-non-eu-students-are-staying-uk-illegally/
279,pension-changes-mean-thirty-seven-million,Do pension changes mean 37 million people working longer?,How many people will be affected by government proposals to bring forward the rise in the state pension age by seven years?,https://www.fullfact.org/media/_versions/birthday-cake-68_homepage_article.jpg,2017-08-18,https://www.fullfact.org/economy/pension-changes-mean-thirty-seven-million/
279,more-young-people-are-going-university,More young people are going to university,"The number and proportion of young people, including disadvantaged students, attending university is now increasing.",https://www.fullfact.org/media/_versions/university-library-sign_homepage_article.jpg,2017-08-16,https://www.fullfact.org/education/more-young-people-are-going-university/
279,new-temporary-customs-union,Could there be a new temporary customs union after Brexit?,The Department for Exiting the EU has today set out the government’s hopes for the UK’s future customs arrangements.,https://www.fullfact.org/media/_versions/customs_house_homepage_article.jpg,2017-08-15,https://www.fullfact.org/europe/new-temporary-customs-union/
279,one-in-four-people-suffer-mental-health-problem,One in four? How many people suffer from a mental health problem,It's widely claimed that one in four people suffer from a mental health problem. But it's often misunderstood where the figure comes from and what it means.,https://www.fullfact.org/media/_versions/mental-health-10-10-2018_homepage_article.jpg,2017-08-11,https://www.fullfact.org/health/one-in-four-people-suffer-mental-health-problem/
280,stops-and-searches-are-becoming-less-common,Stops and searches are becoming less common,The use of stop and search powers across England and Wales has fallen significantly over the past few years.,https://www.fullfact.org/media/_versions/stop-and-search-zone_homepage_article.jpg,2017-08-10,https://www.fullfact.org/crime/stops-and-searches-are-becoming-less-common/
280,how-many-international-students-leave-after-studying-uk,How many international students leave after studying in the UK?,"There aren’t official figures to prove how many international students return home after their studies, and the available evidence which might give an indication is contradictory.",https://www.fullfact.org/media/_versions/student_migration_homepage_article.jpg,2017-08-08,https://www.fullfact.org/immigration/how-many-international-students-leave-after-studying-uk/
280,are-more-working-class-students-dropping-out-university,Are more working class students dropping out of university?,The proportion of first time UK students from disadvantaged areas leaving higher education during or after the first year of their degree in England is at its highest level for …,https://www.fullfact.org/media/_versions/university-lecture-hall_homepage_article.jpg,2017-08-07,https://www.fullfact.org/education/are-more-working-class-students-dropping-out-university/
280,what-prevent-strategy,What is the Prevent strategy?,BBC Question Time on 25 May featured a lot of discussion about the government’s Prevent strategy. But what is Prevent?,https://www.fullfact.org/media/_versions/prevent-image_homepage_article.jpg,2017-08-07,https://www.fullfact.org/law/what-prevent-strategy/
280,european-airport-delays-brexit-blame,European airport delays—is Brexit to blame?,"The controls affect all passengers entering and leaving the European border-free Schengen area, not just UK citizens.",https://www.fullfact.org/media/_versions/queues_in_eu_airports_cropped_homepage_article.jpg,2017-08-04,https://www.fullfact.org/europe/european-airport-delays-brexit-blame/
280,does-government-spend-50-billion-year-disabled-people,Does the government spend £50 billion a year on disabled people?,"The government spends around £50 billion on benefits which either go wholly or in part to disabled people, people with health conditions and their carers, including housing benefit and income …",https://www.fullfact.org/media/_versions/carers-allowance-form_homepage_article.jpg,2017-08-03,https://www.fullfact.org/economy/does-government-spend-50-billion-year-disabled-people/
280,state-prisons-england-and-wales,The state of prisons in England and Wales,"Prisoner numbers, prison staff numbers and levels of violence in English and Welsh jails.",https://www.fullfact.org/media/_versions/prison-facebook_homepage_article.jpg,2017-08-02,https://www.fullfact.org/crime/state-prisons-england-and-wales/
280,are-mental-health-nurse-numbers-down,Are mental health nurse numbers down?,"There are 5,000 fewer mental health nurses since 2010, using a broader definition of mental health nurses used by NHS Digital, there are 7,000 fewer.",https://www.fullfact.org/media/_versions/mental-health-nurse-station_homepage_article.jpg,2017-07-31,https://www.fullfact.org/health/are-mental-health-nurse-numbers-down/
280,muslims-uk-viral-poster-factchecked,"Muslims in the UK: the viral poster, factchecked",A post is circulating on social media making several claims about Muslims in the UK. Much of it is wrong.,https://www.fullfact.org/media/_versions/mosque_homepage_article.jpg,2017-07-31,https://www.fullfact.org/news/muslims-uk-viral-poster-factchecked/
280,does-eu-say-its-safe-eat-chicken-rinsed-chlorine,Does the EU say it's safe to eat chicken rinsed in chlorine?,"The EU's food standards arm says there are ""no safety concerns"" with the process of washing chicken with chlorine, but has raised other concerns about hygiene.",https://www.fullfact.org/media/_versions/chlorinated-chicken-swimming-pool_homepage_article.jpg,2017-07-26,https://www.fullfact.org/europe/does-eu-say-its-safe-eat-chicken-rinsed-chlorine/
280,can-you-be-single-market-without-being-eu-member,Can you be in the single market without being an EU member?,It’s technically possible for a non-EU member to be in the single market. But this arrangement means accepting rules set by the EU.,https://www.fullfact.org/media/_versions/eu_goodbye_homepage_article.jpg,2017-07-24,https://www.fullfact.org/europe/can-you-be-single-market-without-being-eu-member/
280,adult-social-care-england,Adult social care in England,"Adult social care is the support provided to adults with physical or learning disabilities, or physical or mental illnesses.",https://www.fullfact.org/media/_versions/adult_care_homepage_article.jpg,2017-07-24,https://www.fullfact.org/health/adult-social-care-england/
281,has-nhs-been-judged-best-healthcare-system-world,Has the NHS been judged the best healthcare system in the world?,"International comparisons of healthcare are about the UK, not just the NHS. How we do depends on the measures chosen.",https://www.fullfact.org/media/_versions/health_union_flag_homepage_article.jpg,2017-07-21,https://www.fullfact.org/health/has-nhs-been-judged-best-healthcare-system-world/
281,are-most-working-age-people-poverty-also-work,Are most working age people in poverty also in work?,People in poverty have been increasingly likely to be in a family where someone has a job.,https://www.fullfact.org/media/_versions/poverty_homepage_article.jpg,2017-07-19,https://www.fullfact.org/economy/are-most-working-age-people-poverty-also-work/
281,income-tax-cuts-basic-rate-payers,Income tax cuts for basic rate payers,"Increases to the income tax personal allowance have taken millions out of income tax, although those on low incomes have been hit elsewhere.",https://www.fullfact.org/media/_versions/income-tax_homepage_article.jpg,2017-07-19,https://www.fullfact.org/economy/income-tax-cuts-basic-rate-payers/
281,could-leaving-european-nuclear-club-put-cancer-patients-risk,Could leaving the European nuclear club put cancer patients at risk?,We don't fully know how leaving Euratom - the European common market in nuclear materials - will affect our access to them.,https://www.fullfact.org/media/_versions/nuclear_medicine_homepage_article.jpg,2017-07-18,https://www.fullfact.org/europe/could-leaving-european-nuclear-club-put-cancer-patients-risk/
281,cant-get-no-nhs-satisfaction,Can't get no NHS satisfaction?,"One survey says most people are satisfied with the NHS, another says more of us are dissatisfied. Why the different results?",https://www.fullfact.org/media/_versions/nhs_corridor_homepage_article.jpg,2017-07-17,https://www.fullfact.org/health/cant-get-no-nhs-satisfaction/
281,have-university-applicant-numbers-fallen-2017,Have university applicant numbers fallen in 2017?,The total number of people applying to higher education in the UK this year (as of the final June 2017 deadline) is down 4% compared to last year.,https://www.fullfact.org/media/_versions/university-fair-image_homepage_article.jpg,2017-07-14,https://www.fullfact.org/education/have-university-applicant-numbers-fallen-2017/
281,women-despatch-box-prime-ministers-questions,Women at the despatch box for Prime Minister’s Questions,"Both the Conservatives and Labour have had three women in total representing their respective parties at Prime Minister’s Questions since 1997 (either as leaders, or as representatives of the leader).",https://www.fullfact.org/media/_versions/despatch-box-commons_homepage_article.jpg,2017-07-13,https://www.fullfact.org/news/women-despatch-box-prime-ministers-questions/
281,historically-low-youth-unemployment,Is youth unemployment at a historic low?,"Youth unemployment in the UK is currently 12.5%, among the lowest it’s been since 2005.",https://www.fullfact.org/media/_versions/unemployment_homepage_article.jpg,2017-07-13,https://www.fullfact.org/economy/historically-low-youth-unemployment/
281,100-billion-cost-writing-student-debt,£100 billion: the cost of writing off student debt?,"The true ‘additional’ cost of a policy to write off current student loans, compared to the amount the government already ‘writes off’ from unpaid loans, would be lower than this.",https://www.fullfact.org/media/_versions/tuition_fee_costs_homepage_article.jpg,2017-07-12,https://www.fullfact.org/education/100-billion-cost-writing-student-debt/
281,ask-full-fact-great-repeal-bill,Ask Full Fact: the 'Great Repeal Bill',"A brief explanation of the Great Repeal Bill announced by the government in October 2016, as part of the process of leaving the European Union.",https://www.fullfact.org/media/_versions/brexit-eu-graphic-facebook_homepage_article.jpg,2017-07-12,https://www.fullfact.org/law/ask-full-fact-great-repeal-bill/
281,whos-working-gig-economy,Who's working in the 'gig economy'?,"Some of the key figures on the gig economy, to put the claims into context.",https://www.fullfact.org/media/_versions/commuters_homepage_article.jpg,2017-07-10,https://www.fullfact.org/economy/whos-working-gig-economy/
281,are-people-mental-health-conditions-now-receiving-higher-disability-benefit-payments,Are people with mental health conditions now receiving higher disability benefit payments?,"A greater share of people claiming disability benefits because of mental health conditions are receiving the higher rate, but that doesn’t mean that those claiming these benefits are all better …",https://www.fullfact.org/media/_versions/dwp_hq_homepage_article.jpg,2017-07-04,https://www.fullfact.org/economy/are-people-mental-health-conditions-now-receiving-higher-disability-benefit-payments/
282,whats-happening-nursing-numbers,What’s happening to nursing numbers?,We looked at the change in the number of nurses working for the NHS since May 2010.,https://www.fullfact.org/media/_versions/nursing-numbers-july_homepage_article.jpg,2017-07-03,https://www.fullfact.org/health/whats-happening-nursing-numbers/
282,how-many-journalists-went-public-school,How many journalists went to public school?,"51% of the UK’s ‘top 100’ journalists educated and working in the UK in 2015 attended a private school, according to the Sutton Trust.",https://www.fullfact.org/media/_versions/journalists_homepage_article.jpg,2017-06-30,https://www.fullfact.org/education/how-many-journalists-went-public-school/
282,how-many-jobs-are-dependent-single-market,How many jobs are dependent on the single market?,Figures on this subject don't tell us how many jobs would actually be lost if we left the EU.,https://www.fullfact.org/media/_versions/containers_homepage_article.jpg,2017-06-30,https://www.fullfact.org/europe/how-many-jobs-are-dependent-single-market/
282,midwives-leaving-profession,Midwives leaving the profession,According to the Royal College of Midwives 80% of the midwives who were intending to leave midwifery in the next two years said that increased pay would encourage them to …,https://www.fullfact.org/media/_versions/midwives_homepage_article.jpg,2017-06-30,https://www.fullfact.org/health/midwives-leaving-profession/
282,local-authorities-budgets,Local authorities' budgets are roughly 26% lower since 2010,Have local authority budgets have been cut by 40% since 2010?,https://www.fullfact.org/media/_versions/local-authorities-budgets_homepage_article.jpg,2017-06-29,https://www.fullfact.org/economy/local-authorities-budgets/
282,have-concerns-been-raised-past-about-key-fire-safety-laws,Have concerns been raised in the past about key fire safety laws?,Legislation from 2005 changed the way that businesses have their fire risks assessed.,https://www.fullfact.org/media/_versions/fire-safety-order_homepage_article.jpg,2017-06-28,https://www.fullfact.org/law/have-concerns-been-raised-past-about-key-fire-safety-laws/
282,fire-safety-audits-and-fire-authority-budgets,Were fire safety audits and fire authority budgets cut by a quarter?,Since 2010/11 the number of fire safety audits have gone down by about 25%.,https://www.fullfact.org/media/_versions/fire-safety-audits_homepage_article.jpg,2017-06-28,https://www.fullfact.org/law/fire-safety-audits-and-fire-authority-budgets/
282,did-mps-vote-against-homes-having-be-made-fit-live-in,Did MPs vote against forcing homes to be made fit to live in?,"Currently, there aren’t any specific rules in effect requiring private landlords in England to provide properties that are ‘fit for human habitation’.",https://www.fullfact.org/media/_versions/housing_homepage_article.jpg,2017-06-26,https://www.fullfact.org/economy/did-mps-vote-against-homes-having-be-made-fit-live-in/
282,how-do-minority-governments-and-hung-parliaments-work,How do minority governments and hung parliaments work?,A hung parliament is when no one party has a majority of MPs in the House of Commons following an election.,https://www.fullfact.org/media/_versions/committee_homepage_article.jpg,2017-06-26,https://www.fullfact.org/law/how-do-minority-governments-and-hung-parliaments-work/
282,northern-ireland-and-barnett-formula,Northern Ireland and the Barnett formula,"The Barnett formula isn’t set out in law, so its future depends on political negotiations.",https://www.fullfact.org/media/_versions/cc05rn_money_map_homepage_article.jpg,2017-06-23,https://www.fullfact.org/economy/northern-ireland-and-barnett-formula/
282,uk-public-debt-rising,The UK public debt is rising,The deficit is falling and debt is still rising.,https://www.fullfact.org/media/_versions/hg35ty_money_for_deficit_homepage_article.jpg,2017-06-23,https://www.fullfact.org/economy/uk-public-debt-rising/
282,corporation-tax-rates-down-receipts,"Corporation tax: rates down, receipts up",Official forecasts say that receipts could well have been higher if the rates hadn’t been cut.,https://www.fullfact.org/media/_versions/dtb1k6_corporation_tax_homepage_article.jpg,2017-06-23,https://www.fullfact.org/economy/corporation-tax-rates-down-receipts/
283,fire-safety-regulations-no-change-20-years,Fire safety regulations: no change in 20 years?,All newly constructed or refurbished buildings must comply with the 2010 building regulations.,https://www.fullfact.org/media/_versions/cry655_building_regs_homepage_article.jpg,2017-06-23,https://www.fullfact.org/law/fire-safety-regulations-no-change-20-years/
283,fire-safety-regulations-has-government-delayed-reviewing-them,Fire safety regulations: has the government delayed reviewing them?,Following the tragic fire at Grenfell Tower in London on the 14th June we looked at whether or not the government has delayed reviewing fire safety regulations.,https://www.fullfact.org/media/_versions/fire-extinguisher_homepage_article.jpg,2017-06-21,https://www.fullfact.org/law/fire-safety-regulations-has-government-delayed-reviewing-them/
283,election-2017-did-turnout-young-people-surge,Election 2017: did turnout for young people surge?,Figures that have been circulating on social media aren't all reliable.,https://www.fullfact.org/media/_versions/polling_count_homepage_article.jpg,2017-06-13,https://www.fullfact.org/news/election-2017-did-turnout-young-people-surge/
283,unanswered-questions-election-2017,Election 2017: what the parties haven’t told voters,Full Fact factchecks what the parties do say. Often what they haven't said matters even more.,https://www.fullfact.org/media/_versions/bmcd5n_not_telling_homepage_article.jpg,2017-06-07,https://www.fullfact.org/economy/unanswered-questions-election-2017/
283,big-meaningless-numbers-viral-economy-infographic,Big meaningless numbers: the viral economy infographic,We don’t care how you vote but we do care that you get the facts. Please don’t take scorecards like this at face value.,https://www.fullfact.org/media/_versions/labour-vs-conservatives-economics-graphic_homepage_article.jpg,2017-06-07,https://www.fullfact.org/economy/big-meaningless-numbers-viral-economy-infographic/
283,powers-intelligence-services,The powers of the intelligence services,MI5 distinguishes between seven different types of “intelligence gathering activities”. We explain what they’re allowed to do in each area.,https://www.fullfact.org/media/_versions/mi5-building-facebook_homepage_article.jpg,2017-06-07,https://www.fullfact.org/law/powers-intelligence-services/
283,energy-bills-under-conservatives,Energy bills under the Conservatives,"The Committee on Climate Change has said that household bills in 2016 were lower than they were in 2008, due to reductions in energy use.",https://www.fullfact.org/media/_versions/energy-bills_homepage_article.jpg,2017-06-07,https://www.fullfact.org/economy/energy-bills-under-conservatives/
283,why-do-international-migrants-come-uk,Why do immigrants come to the UK?,"This briefing looks at levels of migration to the UK, how the UK compares to other EU countries, and evidence on what factors drive immigration to the UK.",https://www.fullfact.org/media/_versions/ff-wp-files/2015/05/9453111678_c2cb8874d9_z_homepage_article.jpg,2017-06-07,https://www.fullfact.org/immigration/why-do-international-migrants-come-uk/
283,employment-rights,Employment rights,Full Fact takes a look at the big changes to employment law since 2010.,https://www.fullfact.org/media/_versions/feartured_image_homepage_article.jpg,2017-06-07,https://www.fullfact.org/law/employment-rights/
283,what-dementia-tax,What is the “dementia tax”?,We answer questions on the Conservatives’ proposals.,https://www.fullfact.org/media/_versions/dementia-tax_homepage_article.jpg,2017-06-07,https://www.fullfact.org/health/what-dementia-tax/
283,are-conservatives-right-about-labours-tax-plans,Are the Conservatives right about Labour’s tax plans?,"The Conservatives have said that Labour plans to increase the basic rate of income tax to 25%, but that’s not the case. Labour said it won’t raise income tax for …",https://www.fullfact.org/media/_versions/income-tax-monopoly_homepage_article.jpg,2017-06-06,https://www.fullfact.org/economy/are-conservatives-right-about-labours-tax-plans/
283,counter-terrorism-powers,Counter-terrorism powers,"TPIMs, internment and Control Orders: how the government has tried to control terror suspects.",https://www.fullfact.org/media/_versions/tpims-electronic-tag_homepage_article.jpg,2017-06-05,https://www.fullfact.org/law/counter-terrorism-powers/
284,how-immigrants-affect-public-finances,How immigrants affect public finances,"There is no single ""correct"" answer to the question of how much migrants contribute to public finances.",https://www.fullfact.org/media/_versions/public_finances_homepage_article.jpg,2017-06-05,https://www.fullfact.org/immigration/how-immigrants-affect-public-finances/
284,ask-full-fact-have-conservatives-redefined-child-poverty,Ask Full Fact: have the Conservatives redefined child poverty?,"The Conservative government hasn’t redefined child poverty, in terms of changing what’s counted or how it’s counted. But it did change the target.",https://www.fullfact.org/media/_versions/child-poverty-protest-facebook_homepage_article.jpg,2017-06-05,https://www.fullfact.org/economy/ask-full-fact-have-conservatives-redefined-child-poverty/
284,what-is-naylor-review,Naylor Review: will the Conservatives sell NHS property to developers?,Readers have asked us to look into claims about the Naylor Review and its recommendations on selling NHS land.,https://www.fullfact.org/media/_versions/naylor-review-small_homepage_article.jpg,2017-06-05,https://www.fullfact.org/health/what-is-naylor-review/
284,have-armed-police-numbers-been-cut,Have armed police numbers been cut?,"The number of armed police officers has fallen by about 700 since 2010, but numbers are currently on the rise.",https://www.fullfact.org/media/_versions/armed_police_homepage_article.jpg,2017-06-05,https://www.fullfact.org/crime/have-armed-police-numbers-been-cut/
284,teacher-retention-are-englands-teachers-leaving,Teacher retention: are England's teachers leaving?,"The number of teachers that are leaving is growing slowly, especially in particular regions. But the numbers aren’t as high as recent surveys of teacher intentions would suggest.",https://www.fullfact.org/media/_versions/teacher_classroom_homepage_article.jpg,2017-06-05,https://www.fullfact.org/education/teacher-retention-are-englands-teachers-leaving/
284,liberal-democrat-manifesto-brexit,Liberal Democrat Manifesto: Brexit,"The value of the pound has fallen considerably since the Brexit vote, most sharply on the day of the result",https://www.fullfact.org/media/_versions/lib-dem-manifesto_homepage_article.jpg,2017-06-05,https://www.fullfact.org/europe/liberal-democrat-manifesto-brexit/
284,corporation-tax-rates-and-revenues,Corporation tax: could we have raised more?,"Revenues are up in cash terms, but that isn't unarguably linked to lower rates. Corporation tax rates have gone down since 2010, and they're a lot lower than they were …",https://www.fullfact.org/media/_versions/c9cnnh_homepage_article.jpg,2017-06-02,https://www.fullfact.org/economy/corporation-tax-rates-and-revenues/
284,brexit-uk-economy-growing-or-slowing,Brexit: is the UK economy growing or slowing?,GDP growth was higher than expected in the second half of 2016. It slowed in the first three months of this year.,https://www.fullfact.org/media/_versions/brexit_h969px_homepage_article.jpg,2017-06-02,https://www.fullfact.org/economy/brexit-uk-economy-growing-or-slowing/
