fact_check_id,fact_check_page_url,fact_check_page_timestamp_fetch,fact_check_page_status_code,fact_check_page_encoding,fact_check_page_content_type,fact_check_page_error_message
nhs-staff-pay-rise-test-and-trace,https://www.fullfact.org/health/nhs-staff-pay-rise-test-and-trace/,2023-07-16 16:47:29,200,utf-8,text/html; charset=utf-8,
130000-preventable-deaths-austerity,https://www.fullfact.org/health/130000-preventable-deaths-austerity/,2023-07-16 16:50:30,503,,,Service Temporarily Unavailable
boris-johnson-gatt-article-24,https://www.fullfact.org/europe/boris-johnson-gatt-article-24/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
mp-mental-health-debate,https://www.fullfact.org/online/mp-mental-health-debate/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
sign-saying-tube-summer-smells-16-year-old-ham-fake,https://www.fullfact.org/online/sign-saying-tube-summer-smells-16-year-old-ham-fake/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
cost-tv-hospital-prison,https://www.fullfact.org/health/cost-tv-hospital-prison/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
kangaroo-shoes,https://www.fullfact.org/online/kangaroo-shoes/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
boris-johnson-mayor-crime,https://www.fullfact.org/crime/boris-johnson-mayor-crime/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
supposed-chuka-umunna-tweet-doesnt-seem-be-real,https://www.fullfact.org/news/supposed-chuka-umunna-tweet-doesnt-seem-be-real/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
counting-esther-mcveys-record-employment,https://www.fullfact.org/economy/counting-esther-mcveys-record-employment/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
factbombing-methodology,https://www.fullfact.org/online/factbombing-methodology/,2023-07-16 16:50:31,503,,,Service Temporarily Unavailable
would-brexit-party-win-general-election,https://www.fullfact.org/europe/would-brexit-party-win-general-election/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
shocking-food-facts,https://www.fullfact.org/online/shocking-food-facts/,2023-07-16 16:50:31,200,utf-8,text/html; charset=utf-8,
EU-budget-collapse,https://www.fullfact.org/online/EU-budget-collapse/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
foreign-aid-st-helena-airport,https://www.fullfact.org/economy/foreign-aid-st-helena-airport/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
100-life-expectancy,https://www.fullfact.org/health/100-life-expectancy/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
normandy-women,https://www.fullfact.org/online/normandy-women/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
EU-army-conscription,https://www.fullfact.org/online/EU-army-conscription/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
misleading-say-1-9-million-more-children-in-good-or-outstanding-schools,https://www.fullfact.org/education/misleading-say-1-9-million-more-children-in-good-or-outstanding-schools/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
employment-since-2010-zhcs,https://www.fullfact.org/economy/employment-since-2010-zhcs/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
employment-since-2010-wages,https://www.fullfact.org/economy/employment-since-2010-wages/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
employment-since-2010-hours,https://www.fullfact.org/economy/employment-since-2010-hours/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
employment-since-2010-definition,https://www.fullfact.org/economy/employment-since-2010-definition/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
employment-since-2010,https://www.fullfact.org/economy/employment-since-2010/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
uk-us-trading-and-investment,https://www.fullfact.org/economy/uk-us-trading-and-investment/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
ramadan-birmingham-violence,https://www.fullfact.org/online/ramadan-birmingham-violence/,2023-07-16 16:50:32,200,utf-8,text/html; charset=utf-8,
5G-hazmat-suit,https://www.fullfact.org/online/5G-hazmat-suit/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
old-videos-pro-anti-trump-protests,https://www.fullfact.org/online/old-videos-pro-anti-trump-protests/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
vaccine-exposure,https://www.fullfact.org/online/vaccine-exposure/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
public-sector-pay-tweet,https://www.fullfact.org/online/public-sector-pay-tweet/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
labour-mps-brexit-poll-meaningless,https://www.fullfact.org/europe/labour-mps-brexit-poll-meaningless/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
imperial-march-was-not-played-donald-trump-during-his-uk-state-visit,https://www.fullfact.org/news/imperial-march-was-not-played-donald-trump-during-his-uk-state-visit/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
eu-election-results-leave-and-remain,https://www.fullfact.org/online/eu-election-results-leave-and-remain/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
nhs-treatment-eu-citizens,https://www.fullfact.org/online/nhs-treatment-eu-citizens/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
did-one-third-support-no-deal-brexit,https://www.fullfact.org/europe/did-one-third-support-no-deal-brexit/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
how-many-plastic-straws,https://www.fullfact.org/environment/how-many-plastic-straws/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
theresa-mays-resignation-speech-factchecked,https://www.fullfact.org/news/theresa-mays-resignation-speech-factchecked/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
trees-not-chopped-down-for-5g,https://www.fullfact.org/online/trees-not-chopped-down-for-5g/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
there-no-eu-police-force-being-rolled-out-uk,https://www.fullfact.org/online/there-no-eu-police-force-being-rolled-out-uk/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
vaccine-damage-fund,https://www.fullfact.org/online/vaccine-damage-fund/,2023-07-16 16:50:33,200,utf-8,text/html; charset=utf-8,
soldier-attack-no-evidence-politically-motivated,https://www.fullfact.org/online/soldier-attack-no-evidence-politically-motivated/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
council-funding-welfare-spending-police-coalition,https://www.fullfact.org/economy/council-funding-welfare-spending-police-coalition/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
nigel-farage-badge,https://www.fullfact.org/online/nigel-farage-badge/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
was-vote-leave-largest-democratic-vote-british-history,https://www.fullfact.org/online/was-vote-leave-largest-democratic-vote-british-history/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
no-deal-brexit-costs,https://www.fullfact.org/online/no-deal-brexit-costs/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
measles-vaccine-adverse-reactions,https://www.fullfact.org/online/measles-vaccine-adverse-reactions/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
has-cocaine-use-really-doubled-five-years,https://www.fullfact.org/crime/has-cocaine-use-really-doubled-five-years/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
Farage-national-front,https://www.fullfact.org/online/Farage-national-front/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
mental-health-spending-england,https://www.fullfact.org/health/mental-health-spending-england/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
thiomersal-mercury-vaccines,https://www.fullfact.org/online/thiomersal-mercury-vaccines/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
eu-budget-contributions-misleading,https://www.fullfact.org/online/eu-budget-contributions-misleading/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
heart-disease-death-rate,https://www.fullfact.org/health/heart-disease-death-rate/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
polish-pensions-are-not-directly-subsidised-uk,https://www.fullfact.org/online/polish-pensions-are-not-directly-subsidised-uk/,2023-07-16 16:50:34,200,utf-8,text/html; charset=utf-8,
no-evidence-theresa-may-lesbianism-quote,https://www.fullfact.org/online/no-evidence-theresa-may-lesbianism-quote/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
uk-cant-be-forced-leave-eu-or-join-euro,https://www.fullfact.org/europe/uk-cant-be-forced-leave-eu-or-join-euro/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
gp-numbers-or-down,https://www.fullfact.org/health/gp-numbers-or-down/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
Danish-police-migrant,https://www.fullfact.org/online/Danish-police-migrant/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
do-61-percent-back-remain,https://www.fullfact.org/europe/do-61-percent-back-remain/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
uk-wont-have-adopt-euro-2020,https://www.fullfact.org/europe/uk-wont-have-adopt-euro-2020/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
picture-mum-snorting-drugs,https://www.fullfact.org/online/picture-mum-snorting-drugs/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
times-front-page-error-independent-schools,https://www.fullfact.org/education/times-front-page-error-independent-schools/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
government-resurfaces-misleading-claim-about-good-or-outstanding-schools,https://www.fullfact.org/education/government-resurfaces-misleading-claim-about-good-or-outstanding-schools/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
margaret-thatcher-bus,https://www.fullfact.org/news/margaret-thatcher-bus/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
wind-turbine-explosion,https://www.fullfact.org/online/wind-turbine-explosion/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
photo-does-not-show-french-police-officer-pepper-spraying-protester,https://www.fullfact.org/online/photo-does-not-show-french-police-officer-pepper-spraying-protester/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
french-church-map,https://www.fullfact.org/online/french-church-map/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
figures-about-eu-health-costs-need-more-context,https://www.fullfact.org/online/figures-about-eu-health-costs-need-more-context/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
public-debt,https://www.fullfact.org/economy/public-debt/,2023-07-16 16:50:35,200,utf-8,text/html; charset=utf-8,
referendum-results-by-constituency,https://www.fullfact.org/online/referendum-results-by-constituency/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
image-does-not-show-woman-about-be-stoned-death-under-sharia-law,https://www.fullfact.org/online/image-does-not-show-woman-about-be-stoned-death-under-sharia-law/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
not-picture-jeremy-corbyn-ira,https://www.fullfact.org/online/not-picture-jeremy-corbyn-ira/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
what-will-happen-your-vote-upcoming-eu-parliament-elections,https://www.fullfact.org/europe/what-will-happen-your-vote-upcoming-eu-parliament-elections/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
picture-doesnt-show-woman-making-offensive-gesture-jeremy-corbyn,https://www.fullfact.org/online/picture-doesnt-show-woman-making-offensive-gesture-jeremy-corbyn/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
pepsi-foetal-flavouring,https://www.fullfact.org/online/pepsi-foetal-flavouring/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
war-debt-figure,https://www.fullfact.org/online/war-debt-figure/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
does-uk-have-worlds-third-most-powerful-military,https://www.fullfact.org/news/does-uk-have-worlds-third-most-powerful-military/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
have-most-deprived-councils-seen-biggest-reductions-funding,https://www.fullfact.org/economy/have-most-deprived-councils-seen-biggest-reductions-funding/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
conservative-council-tax,https://www.fullfact.org/economy/conservative-council-tax/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
picture-does-not-show-aftermath-extinction-rebellion-protests,https://www.fullfact.org/online/picture-does-not-show-aftermath-extinction-rebellion-protests/,2023-07-16 16:50:36,200,utf-8,text/html; charset=utf-8,
eu-referendum-not-largest-democratic-exercise,https://www.fullfact.org/europe/eu-referendum-not-largest-democratic-exercise/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
do-conservative-councils-recycle-more,https://www.fullfact.org/environment/do-conservative-councils-recycle-more/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
sugar-lemon-coconut-not-cancer-cures,https://www.fullfact.org/online/sugar-lemon-coconut-not-cancer-cures/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
nhs-translators-cost,https://www.fullfact.org/online/nhs-translators-cost/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
mmr-vaccine-diabetes-no-link,https://www.fullfact.org/online/mmr-vaccine-diabetes-no-link/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
vaccine-ingredients,https://www.fullfact.org/online/vaccine-ingredients/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
false-claims-about-mps,https://www.fullfact.org/online/false-claims-about-mps/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
does-public-want-no-deal,https://www.fullfact.org/europe/does-public-want-no-deal/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
have-200000-nurses-quit-nhs,https://www.fullfact.org/health/have-200000-nurses-quit-nhs/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
prime-ministers-pension-claims-dont-adjust-inflation,https://www.fullfact.org/economy/prime-ministers-pension-claims-dont-adjust-inflation/,2023-07-16 16:50:37,200,utf-8,text/html; charset=utf-8,
government-prepared-no-deal,https://www.fullfact.org/europe/government-prepared-no-deal/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
do-labour-councils-cost-you-less,https://www.fullfact.org/economy/do-labour-councils-cost-you-less/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
does-polands-migration-policy-explain-its-lack-terror-attacks,https://www.fullfact.org/online/does-polands-migration-policy-explain-its-lack-terror-attacks/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
brexit-department-misleading-claim,https://www.fullfact.org/europe/brexit-department-misleading-claim/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
eu-steel-industry,https://www.fullfact.org/europe/eu-steel-industry/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
elephant-carrying-lion-cub-april-fool,https://www.fullfact.org/online/elephant-carrying-lion-cub-april-fool/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
former-labour-minister-didnt-call-sharia-law,https://www.fullfact.org/online/former-labour-minister-didnt-call-sharia-law/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
no-water-cannon-brexit-march,https://www.fullfact.org/crime/no-water-cannon-brexit-march/,2023-07-16 16:50:38,200,utf-8,text/html; charset=utf-8,
Lisbon-treaty-short-list,https://www.fullfact.org/online/Lisbon-treaty-short-list/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
protest-sign-fake,https://www.fullfact.org/online/protest-sign-fake/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
brexit-costs-image-wrong,https://www.fullfact.org/online/brexit-costs-image-wrong/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
peoples-vote-march-count,https://www.fullfact.org/europe/peoples-vote-march-count/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
what-does-wto-rules-brexit-look,https://www.fullfact.org/online/what-does-wto-rules-brexit-look/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
Apollo-11-moon-boots,https://www.fullfact.org/online/Apollo-11-moon-boots/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
not-march-plane-crash,https://www.fullfact.org/online/not-march-plane-crash/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
implementation-period-brexit-deal,https://www.fullfact.org/europe/implementation-period-brexit-deal/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
isnt-picture-angela-merkel-and-adolf-hitler,https://www.fullfact.org/online/isnt-picture-angela-merkel-and-adolf-hitler/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
reports-benefits-10-minutes-exercise-need-health-warning,https://www.fullfact.org/health/reports-benefits-10-minutes-exercise-need-health-warning/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
swedish-school-attack,https://www.fullfact.org/online/swedish-school-attack/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
possible-repeatedly-sign-parliamentary-petition,https://www.fullfact.org/europe/possible-repeatedly-sign-parliamentary-petition/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
not-ethiopian-airlines-flight,https://www.fullfact.org/online/not-ethiopian-airlines-flight/,2023-07-16 16:50:39,200,utf-8,text/html; charset=utf-8,
church-attack,https://www.fullfact.org/online/church-attack/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
dog-heart-parasite,https://www.fullfact.org/online/dog-heart-parasite/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
fidel-castro-not-justin-trudeau,https://www.fullfact.org/online/fidel-castro-not-justin-trudeau/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
clary-sage-radox-isnt-dangerous-pregnant-women,https://www.fullfact.org/online/clary-sage-radox-isnt-dangerous-pregnant-women/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
eu-countries-euro-2020,https://www.fullfact.org/europe/eu-countries-euro-2020/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
climate-change-school-curriculum,https://www.fullfact.org/education/climate-change-school-curriculum/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
eu-migration-and-uk,https://www.fullfact.org/immigration/eu-migration-and-uk/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
article-24,https://www.fullfact.org/europe/article-24/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
we-dont-know-who-attacked-swedish-woman,https://www.fullfact.org/online/we-dont-know-who-attacked-swedish-woman/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
dont-put-tampon-in-stab-wound,https://www.fullfact.org/online/dont-put-tampon-in-stab-wound/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
period-poverty-how-widespread-it,https://www.fullfact.org/health/period-poverty-how-widespread-it/,2023-07-16 16:50:40,200,utf-8,text/html; charset=utf-8,
Diane-Abbott-poster-fake,https://www.fullfact.org/online/Diane-Abbott-poster-fake/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
leave-without-deal-irish-border,https://www.fullfact.org/europe/leave-without-deal-irish-border/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
momo-challenge-hoax,https://www.fullfact.org/online/momo-challenge-hoax/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
Donald-Tusk-grandfather,https://www.fullfact.org/online/Donald-Tusk-grandfather/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
do-not-attempt-cough-cpr,https://www.fullfact.org/online/do-not-attempt-cough-cpr/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
knife-crime,https://www.fullfact.org/crime/knife-crime/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
money-national-insurance-contributions,https://www.fullfact.org/economy/money-national-insurance-contributions/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
viral-list-about-lisbon-treaty-wrong,https://www.fullfact.org/europe/viral-list-about-lisbon-treaty-wrong/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
holocaust-death-toll,https://www.fullfact.org/online/holocaust-death-toll/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
wind-turbines-energy,https://www.fullfact.org/online/wind-turbines-energy/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
muslims-arent-exempt-from-council-tax,https://www.fullfact.org/online/muslims-arent-exempt-from-council-tax/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
M60-M62-72MPH,https://www.fullfact.org/online/M60-M62-72MPH/,2023-07-16 16:50:41,200,utf-8,text/html; charset=utf-8,
does-government-subsidise-grouse-shooting,https://www.fullfact.org/environment/does-government-subsidise-grouse-shooting/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
adoptions-sex-offenders,https://www.fullfact.org/online/adoptions-sex-offenders/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
homeless-people-britain-iceland,https://www.fullfact.org/online/homeless-people-britain-iceland/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
france-germany-working-week,https://www.fullfact.org/online/france-germany-working-week/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
not-experiencing-global-cooling,https://www.fullfact.org/online/not-experiencing-global-cooling/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
bbc-eastenders-arabic-subtitles,https://www.fullfact.org/online/bbc-eastenders-arabic-subtitles/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
cancer-act-illegal-cures,https://www.fullfact.org/online/cancer-act-illegal-cures/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
Syria-video-is-not-shamima-begum,https://www.fullfact.org/online/Syria-video-is-not-shamima-begum/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
macron-uk-eu,https://www.fullfact.org/online/macron-uk-eu/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
heres-why-migration-watch-got-their-study-post-brexit-immigration-wrong,https://www.fullfact.org/immigration/heres-why-migration-watch-got-their-study-post-brexit-immigration-wrong/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
mark-carney-brexit-golden-age,https://www.fullfact.org/europe/mark-carney-brexit-golden-age/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
no-deal-divorce-bill-legally-obligated-pay,https://www.fullfact.org/europe/no-deal-divorce-bill-legally-obligated-pay/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
brexit-whats-germany-plus-deal,https://www.fullfact.org/europe/brexit-whats-germany-plus-deal/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
unclear-nhs-england-save-500000-lives,https://www.fullfact.org/health/unclear-nhs-england-save-500000-lives/,2023-07-16 16:50:42,200,utf-8,text/html; charset=utf-8,
britain-sobering-up,https://www.fullfact.org/health/britain-sobering-up/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
kawczynski-marshall-plan,https://www.fullfact.org/europe/kawczynski-marshall-plan/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
picture-doesnt-show-horse-found-living-flat-preston,https://www.fullfact.org/online/picture-doesnt-show-horse-found-living-flat-preston/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
6-million-GP-registrations,https://www.fullfact.org/immigration/6-million-GP-registrations/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
greenwich-council-lee-rigby-memorial,https://www.fullfact.org/online/greenwich-council-lee-rigby-memorial/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
are-dogs-dying-eating-jerky-treats,https://www.fullfact.org/online/are-dogs-dying-eating-jerky-treats/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
pensioners-refugees-benefits,https://www.fullfact.org/online/pensioners-refugees-benefits/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
what-are-possible-side-effects-contraceptive-pill-rigevidon,https://www.fullfact.org/online/what-are-possible-side-effects-contraceptive-pill-rigevidon/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
violent-crime-not-record-levels,https://www.fullfact.org/crime/violent-crime-not-record-levels/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
pensioners-refugees-illegal-immigrants,https://www.fullfact.org/online/pensioners-refugees-illegal-immigrants/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
image-doesnt-show-merkel-may-grybauskaite,https://www.fullfact.org/online/image-doesnt-show-merkel-may-grybauskaite/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
M1-M25-72mph,https://www.fullfact.org/online/M1-M25-72mph/,2023-07-16 16:50:43,200,utf-8,text/html; charset=utf-8,
police-officer-drugs-video-not-real,https://www.fullfact.org/online/police-officer-drugs-video-not-real/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
no-kenya-doesnt-export-flowers-eu-wto-terms,https://www.fullfact.org/europe/no-kenya-doesnt-export-flowers-eu-wto-terms/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
london-underground-new-york-1990s,https://www.fullfact.org/crime/london-underground-new-york-1990s/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
whats-cost-preparing-brexit,https://www.fullfact.org/europe/whats-cost-preparing-brexit/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
missing-eu-referendum-votes,https://www.fullfact.org/europe/missing-eu-referendum-votes/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
will-local-nhs-services-england-have-570-billion-spend-over-next-five-years,https://www.fullfact.org/health/will-local-nhs-services-england-have-570-billion-spend-over-next-five-years/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
could-there-be-implementation-period-after-no-deal-brexit,https://www.fullfact.org/europe/could-there-be-implementation-period-after-no-deal-brexit/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
dialling-55-doesnt-track-location,https://www.fullfact.org/online/dialling-55-doesnt-track-location/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
vote-of-no-confidence-government,https://www.fullfact.org/law/vote-of-no-confidence-government/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
refugees-first-safe-country,https://www.fullfact.org/immigration/refugees-first-safe-country/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
we-factchecked-viral-video-asylum-seekers,https://www.fullfact.org/immigration/we-factchecked-viral-video-asylum-seekers/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
zero-hour-contract-legislation,https://www.fullfact.org/law/zero-hour-contract-legislation/,2023-07-16 16:50:44,200,utf-8,text/html; charset=utf-8,
viral-flyer-prescriptions-after-brexit-isnt-official-source,https://www.fullfact.org/europe/viral-flyer-prescriptions-after-brexit-isnt-official-source/,2023-07-16 16:50:45,200,utf-8,text/html; charset=utf-8,
eu-citizens-brexodus,https://www.fullfact.org/immigration/eu-citizens-brexodus/,2023-07-16 16:50:45,200,utf-8,text/html; charset=utf-8,
who-trades-eu-under-wto-rules,https://www.fullfact.org/europe/who-trades-eu-under-wto-rules/,2023-07-16 16:50:45,200,utf-8,text/html; charset=utf-8,
deaths-homeless-people,https://www.fullfact.org/health/deaths-homeless-people/,2023-07-16 16:50:45,200,utf-8,text/html; charset=utf-8,
whats-happening-rented-social-housing-england,https://www.fullfact.org/economy/whats-happening-rented-social-housing-england/,2023-07-16 16:50:45,200,utf-8,text/html; charset=utf-8,
2018-quiz,https://www.fullfact.org/news/2018-quiz/,2023-07-16 16:50:45,200,utf-8,text/html; charset=utf-8,
uks-poverty-rate-around-average-eu,https://www.fullfact.org/economy/uks-poverty-rate-around-average-eu/,2023-07-16 16:50:45,200,utf-8,text/html; charset=utf-8,
